,Unnamed: 0,FIPS,State,County,Year,n_crops,area_km2,Month,corn_bu_production_t,corn_tons_production_t,cotton_production_t,oats_production_t,peanuts_production_t,rice_production_t,soybeans_production_t,wheat_production_t
960,1462,US13075,GEORGIA,COOK,2024,2,615.8256175255091,10,,,4811.713583293266,,20520.54322286834,,,
961,1463,US13075,GEORGIA,COOK,2024,2,615.8256175255091,11,,,4811.713583293266,,20520.54322286834,,,
962,1464,US13209,GEORGIA,MONTGOMERY,2019,2,623.5552645115781,3,,,1371.6649581333745,,2444.8657818580978,,,
963,1465,US13209,GEORGIA,MONTGOMERY,2019,2,623.5552645115781,4,,,1371.6649581333745,,2444.8657818580978,,,
964,1466,US13209,GEORGIA,MONTGOMERY,2019,2,623.5552645115781,5,,,1371.6649581333745,,2444.8657818580978,,,
965,1467,US13209,GEORGIA,MONTGOMERY,2019,2,623.5552645115781,6,,,1371.6649581333745,,2444.8657818580978,,,
966,1468,US13209,GEORGIA,MONTGOMERY,2019,2,623.5552645115781,7,,,1371.6649581333745,,2444.8657818580978,,,
967,1469,US13209,GEORGIA,MONTGOMERY,2019,2,623.5552645115781,8,,,1371.6649581333745,,2444.8657818580978,,,
968,1470,US13209,GEORGIA,MONTGOMERY,2019,2,623.5552645115781,9,,,1371.6649581333745,,2444.8657818580978,,,
969,1471,US13209,GEORGIA,MONTGOMERY,2019,2,623.5552645115781,10,,,1371.6649581333745,,2444.8657818580978,,,
970,1472,US13209,GEORGIA,MONTGOMERY,2019,2,623.5552645115781,11,,,1371.6649581333745,,2444.8657818580978,,,
971,1473,US13209,GEORGIA,MONTGOMERY,2021,1,623.5552645115781,3,,,2159.827997568742,,,,,
972,1474,US13209,GEORGIA,MONTGOMERY,2021,1,623.5552645115781,4,,,2159.827997568742,,,,,
973,1475,US13209,GEORGIA,MONTGOMERY,2021,1,623.5552645115781,5,,,2159.827997568742,,,,,
974,1476,US13209,GEORGIA,MONTGOMERY,2021,1,623.5552645115781,6,,,2159.827997568742,,,,,
975,1477,US13209,GEORGIA,MONTGOMERY,2021,1,623.5552645115781,7,,,2159.827997568742,,,,,
976,1478,US13209,GEORGIA,MONTGOMERY,2021,1,623.5552645115781,8,,,2159.827997568742,,,,,
977,1479,US13209,GEORGIA,MONTGOMERY,2021,1,623.5552645115781,9,,,2159.827997568742,,,,,
978,1480,US13209,GEORGIA,MONTGOMERY,2021,1,623.5552645115781,10,,,2159.827997568742,,,,,
979,1481,US13209,GEORGIA,MONTGOMERY,2021,1,623.5552645115781,11,,,2159.827997568742,,,,,
980,1482,US13209,GEORGIA,MONTGOMERY,2023,1,623.5552645115781,3,,,1526.2494216690404,,,,,
981,1483,US13209,GEORGIA,MONTGOMERY,2023,1,623.5552645115781,4,,,1526.2494216690404,,,,,
982,1484,US13209,GEORGIA,MONTGOMERY,2023,1,623.5552645115781,5,,,1526.2494216690404,,,,,
983,1485,US13209,GEORGIA,MONTGOMERY,2023,1,623.5552645115781,6,,,1526.2494216690404,,,,,
984,1486,US13209,GEORGIA,MONTGOMERY,2023,1,623.5552645115781,7,,,1526.2494216690404,,,,,
985,1487,US13209,GEORGIA,MONTGOMERY,2023,1,623.5552645115781,8,,,1526.2494216690404,,,,,
986,1488,US13209,GEORGIA,MONTGOMERY,2023,1,623.5552645115781,9,,,1526.2494216690404,,,,,
987,1489,US13209,GEORGIA,MONTGOMERY,2023,1,623.5552645115781,10,,,1526.2494216690404,,,,,
988,1490,US13209,GEORGIA,MONTGOMERY,2023,1,623.5552645115781,11,,,1526.2494216690404,,,,,
989,1491,US13209,GEORGIA,MONTGOMERY,2022,1,623.5552645115781,3,,,1835.4183487403725,,,,,
990,1492,US13209,GEORGIA,MONTGOMERY,2022,1,623.5552645115781,4,,,1835.4183487403725,,,,,
991,1493,US13209,GEORGIA,MONTGOMERY,2022,1,623.5552645115781,5,,,1835.4183487403725,,,,,
992,1494,US13209,GEORGIA,MONTGOMERY,2022,1,623.5552645115781,6,,,1835.4183487403725,,,,,
993,1495,US13209,GEORGIA,MONTGOMERY,2022,1,623.5552645115781,7,,,1835.4183487403725,,,,,
994,1496,US13209,GEORGIA,MONTGOMERY,2022,1,623.5552645115781,8,,,1835.4183487403725,,,,,
995,1497,US13209,GEORGIA,MONTGOMERY,2022,1,623.5552645115781,9,,,1835.4183487403725,,,,,
996,1498,US13209,GEORGIA,MONTGOMERY,2022,1,623.5552645115781,10,,,1835.4183487403725,,,,,
997,1499,US13209,GEORGIA,MONTGOMERY,2022,1,623.5552645115781,11,,,1835.4183487403725,,,,,
998,1500,US18165,INDIANA,VERMILLION,2023,1,629.1865138138688,3,,,,,,,,1918.698006912756
999,1501,US18165,INDIANA,VERMILLION,2023,1,629.1865138138688,4,,,,,,,,1918.698006912756
1000,1502,US18165,INDIANA,VERMILLION,2023,1,629.1865138138688,5,,,,,,,,1918.698006912756
1001,1503,US18165,INDIANA,VERMILLION,2023,1,629.1865138138688,6,,,,,,,,1918.698006912756
1002,1504,US18165,INDIANA,VERMILLION,2023,1,629.1865138138688,7,,,,,,,,1918.698006912756
1003,1505,US18165,INDIANA,VERMILLION,2023,1,629.1865138138688,8,,,,,,,,1918.698006912756
1004,1506,US18165,INDIANA,VERMILLION,2023,1,629.1865138138688,9,,,,,,,,1918.698006912756
1005,1507,US18165,INDIANA,VERMILLION,2023,1,629.1865138138688,10,,,,,,,,1918.698006912756
1006,1508,US18165,INDIANA,VERMILLION,2023,1,629.1865138138688,11,,,,,,,,1918.698006912756
1007,1527,US13235,GEORGIA,PULASKI,2024,2,652.6206458386008,3,,,9340.385191098692,,15676.170950095708,,,
1008,1528,US13235,GEORGIA,PULASKI,2024,2,652.6206458386008,4,,,9340.385191098692,,15676.170950095708,,,
1009,1529,US13235,GEORGIA,PULASKI,2024,2,652.6206458386008,5,,,9340.385191098692,,15676.170950095708,,,
1010,1530,US13235,GEORGIA,PULASKI,2024,2,652.6206458386008,6,,,9340.385191098692,,15676.170950095708,,,
1011,1531,US13235,GEORGIA,PULASKI,2024,2,652.6206458386008,7,,,9340.385191098692,,15676.170950095708,,,
1012,1532,US13235,GEORGIA,PULASKI,2024,2,652.6206458386008,8,,,9340.385191098692,,15676.170950095708,,,
1013,1533,US13235,GEORGIA,PULASKI,2024,2,652.6206458386008,9,,,9340.385191098692,,15676.170950095708,,,
1014,1534,US13235,GEORGIA,PULASKI,2024,2,652.6206458386008,10,,,9340.385191098692,,15676.170950095708,,,
1015,1535,US13235,GEORGIA,PULASKI,2024,2,652.6206458386008,11,,,9340.385191098692,,15676.170950095708,,,
1016,1536,US13235,GEORGIA,PULASKI,2021,1,652.6206458386008,3,,,8687.211401511371,,,,,
1017,1537,US13235,GEORGIA,PULASKI,2021,1,652.6206458386008,4,,,8687.211401511371,,,,,
1018,1538,US13235,GEORGIA,PULASKI,2021,1,652.6206458386008,5,,,8687.211401511371,,,,,
1019,1539,US13235,GEORGIA,PULASKI,2021,1,652.6206458386008,6,,,8687.211401511371,,,,,
1020,1540,US13235,GEORGIA,PULASKI,2021,1,652.6206458386008,7,,,8687.211401511371,,,,,
1021,1541,US13235,GEORGIA,PULASKI,2021,1,652.6206458386008,8,,,8687.211401511371,,,,,
1022,1542,US13235,GEORGIA,PULASKI,2021,1,652.6206458386008,9,,,8687.211401511371,,,,,
1023,1543,US13235,GEORGIA,PULASKI,2021,1,652.6206458386008,10,,,8687.211401511371,,,,,
1024,1544,US13235,GEORGIA,PULASKI,2021,1,652.6206458386008,11,,,8687.211401511371,,,,,
1025,1545,US13235,GEORGIA,PULASKI,2020,2,652.6206458386008,3,,,9057.343215610854,,20475.183931924777,,,
1026,1546,US13235,GEORGIA,PULASKI,2020,2,652.6206458386008,4,,,9057.343215610854,,20475.183931924777,,,
1027,1547,US13235,GEORGIA,PULASKI,2020,2,652.6206458386008,5,,,9057.343215610854,,20475.183931924777,,,
1028,1548,US13235,GEORGIA,PULASKI,2020,2,652.6206458386008,6,,,9057.343215610854,,20475.183931924777,,,
1029,1549,US13235,GEORGIA,PULASKI,2020,2,652.6206458386008,7,,,9057.343215610854,,20475.183931924777,,,
1030,1550,US13235,GEORGIA,PULASKI,2020,2,652.6206458386008,8,,,9057.343215610854,,20475.183931924777,,,
1031,1551,US13235,GEORGIA,PULASKI,2020,2,652.6206458386008,9,,,9057.343215610854,,20475.183931924777,,,
1032,1552,US13235,GEORGIA,PULASKI,2020,2,652.6206458386008,10,,,9057.343215610854,,20475.183931924777,,,
1033,1553,US13235,GEORGIA,PULASKI,2020,2,652.6206458386008,11,,,9057.343215610854,,20475.183931924777,,,
1034,1554,US13235,GEORGIA,PULASKI,2023,2,652.6206458386008,3,,,11604.720995001406,,13394.59861563444,,,
1035,1555,US13235,GEORGIA,PULASKI,2023,2,652.6206458386008,4,,,11604.720995001406,,13394.59861563444,,,
1036,1556,US13235,GEORGIA,PULASKI,2023,2,652.6206458386008,5,,,11604.720995001406,,13394.59861563444,,,
1037,1557,US13235,GEORGIA,PULASKI,2023,2,652.6206458386008,6,,,11604.720995001406,,13394.59861563444,,,
1038,1558,US13235,GEORGIA,PULASKI,2023,2,652.6206458386008,7,,,11604.720995001406,,13394.59861563444,,,
1039,1559,US13235,GEORGIA,PULASKI,2023,2,652.6206458386008,8,,,11604.720995001406,,13394.59861563444,,,
1040,1560,US13235,GEORGIA,PULASKI,2023,2,652.6206458386008,9,,,11604.720995001406,,13394.59861563444,,,
1041,1561,US13235,GEORGIA,PULASKI,2023,2,652.6206458386008,10,,,11604.720995001406,,13394.59861563444,,,
1042,1562,US13235,GEORGIA,PULASKI,2023,2,652.6206458386008,11,,,11604.720995001406,,13394.59861563444,,,
1043,1563,US13235,GEORGIA,PULASKI,2022,2,652.6206458386008,3,,,11212.816721249012,,16247.698015984612,,,
1044,1564,US13235,GEORGIA,PULASKI,2022,2,652.6206458386008,4,,,11212.816721249012,,16247.698015984612,,,
1045,1565,US13235,GEORGIA,PULASKI,2022,2,652.6206458386008,5,,,11212.816721249012,,16247.698015984612,,,
1046,1566,US13235,GEORGIA,PULASKI,2022,2,652.6206458386008,6,,,11212.816721249012,,16247.698015984612,,,
1047,1567,US13235,GEORGIA,PULASKI,2022,2,652.6206458386008,7,,,11212.816721249012,,16247.698015984612,,,
1048,1568,US13235,GEORGIA,PULASKI,2022,2,652.6206458386008,8,,,11212.816721249012,,16247.698015984612,,,
1049,1569,US13235,GEORGIA,PULASKI,2022,2,652.6206458386008,9,,,11212.816721249012,,16247.698015984612,,,
1050,1570,US13235,GEORGIA,PULASKI,2022,2,652.6206458386008,10,,,11212.816721249012,,16247.698015984612,,,
1051,1571,US13235,GEORGIA,PULASKI,2022,2,652.6206458386008,11,,,11212.816721249012,,16247.698015984612,,,
1052,1572,US13235,GEORGIA,PULASKI,2019,1,652.6206458386008,3,,,9253.29535248705,,,,,
1053,1573,US13235,GEORGIA,PULASKI,2019,1,652.6206458386008,4,,,9253.29535248705,,,,,
1054,1574,US13235,GEORGIA,PULASKI,2019,1,652.6206458386008,5,,,9253.29535248705,,,,,
1055,1575,US13235,GEORGIA,PULASKI,2019,1,652.6206458386008,6,,,9253.29535248705,,,,,
1056,1576,US13235,GEORGIA,PULASKI,2019,1,652.6206458386008,7,,,9253.29535248705,,,,,
1057,1577,US13235,GEORGIA,PULASKI,2019,1,652.6206458386008,8,,,9253.29535248705,,,,,
1058,1578,US13235,GEORGIA,PULASKI,2019,1,652.6206458386008,9,,,9253.29535248705,,,,,
1059,1579,US13235,GEORGIA,PULASKI,2019,1,652.6206458386008,10,,,9253.29535248705,,,,,
1060,1580,US13235,GEORGIA,PULASKI,2019,1,652.6206458386008,11,,,9253.29535248705,,,,,
1061,1581,US17003,ILLINOIS,ALEXANDER,2024,1,660.4323943514078,3,,,,,,,,
1062,1582,US17003,ILLINOIS,ALEXANDER,2024,1,660.4323943514078,4,,,,,,,,
1063,1583,US17003,ILLINOIS,ALEXANDER,2024,1,660.4323943514078,5,,,,,,,,
1064,1584,US17003,ILLINOIS,ALEXANDER,2024,1,660.4323943514078,6,,,,,,,,
1065,1585,US17003,ILLINOIS,ALEXANDER,2024,1,660.4323943514078,7,,,,,,,,
1066,1586,US17003,ILLINOIS,ALEXANDER,2024,1,660.4323943514078,8,,,,,,,,
1067,1587,US17003,ILLINOIS,ALEXANDER,2024,1,660.4323943514078,9,,,,,,,,
1068,1588,US17003,ILLINOIS,ALEXANDER,2024,1,660.4323943514078,10,,,,,,,,
1069,1589,US17003,ILLINOIS,ALEXANDER,2024,1,660.4323943514078,11,,,,,,,,
1070,1590,US17003,ILLINOIS,ALEXANDER,2023,1,660.4323943514078,3,,,,,,,,
1071,1591,US17003,ILLINOIS,ALEXANDER,2023,1,660.4323943514078,4,,,,,,,,
1072,1592,US17003,ILLINOIS,ALEXANDER,2023,1,660.4323943514078,5,,,,,,,,
1073,1593,US17003,ILLINOIS,ALEXANDER,2023,1,660.4323943514078,6,,,,,,,,
1074,1594,US17003,ILLINOIS,ALEXANDER,2023,1,660.4323943514078,7,,,,,,,,
1075,1595,US17003,ILLINOIS,ALEXANDER,2023,1,660.4323943514078,8,,,,,,,,
1076,1596,US17003,ILLINOIS,ALEXANDER,2023,1,660.4323943514078,9,,,,,,,,
1077,1597,US17003,ILLINOIS,ALEXANDER,2023,1,660.4323943514078,10,,,,,,,,
1078,1598,US17003,ILLINOIS,ALEXANDER,2023,1,660.4323943514078,11,,,,,,,,
1079,1599,US51127,VIRGINIA,NEW KENT,2022,1,663.0918205443265,3,,,,,,,,3211.4377988043293
1080,1600,US51127,VIRGINIA,NEW KENT,2022,1,663.0918205443265,4,,,,,,,,3211.4377988043293
1081,1601,US51127,VIRGINIA,NEW KENT,2022,1,663.0918205443265,5,,,,,,,,3211.4377988043293
1082,1602,US51127,VIRGINIA,NEW KENT,2022,1,663.0918205443265,6,,,,,,,,3211.4377988043293
1083,1603,US51127,VIRGINIA,NEW KENT,2022,1,663.0918205443265,7,,,,,,,,3211.4377988043293
1084,1604,US51127,VIRGINIA,NEW KENT,2022,1,663.0918205443265,8,,,,,,,,3211.4377988043293
1085,1605,US51127,VIRGINIA,NEW KENT,2022,1,663.0918205443265,9,,,,,,,,3211.4377988043293
1086,1606,US51127,VIRGINIA,NEW KENT,2022,1,663.0918205443265,10,,,,,,,,3211.4377988043293
1087,1607,US51127,VIRGINIA,NEW KENT,2022,1,663.0918205443265,11,,,,,,,,3211.4377988043293
1088,1608,US13017,GEORGIA,BEN HILL,2020,1,669.7540910520981,3,,,4136.767334053034,,,,,
1089,1609,US13017,GEORGIA,BEN HILL,2020,1,669.7540910520981,4,,,4136.767334053034,,,,,
1090,1610,US13017,GEORGIA,BEN HILL,2020,1,669.7540910520981,5,,,4136.767334053034,,,,,
1091,1611,US13017,GEORGIA,BEN HILL,2020,1,669.7540910520981,6,,,4136.767334053034,,,,,
1092,1612,US13017,GEORGIA,BEN HILL,2020,1,669.7540910520981,7,,,4136.767334053034,,,,,
1093,1613,US13017,GEORGIA,BEN HILL,2020,1,669.7540910520981,8,,,4136.767334053034,,,,,
1094,1614,US13017,GEORGIA,BEN HILL,2020,1,669.7540910520981,9,,,4136.767334053034,,,,,
1095,1615,US13017,GEORGIA,BEN HILL,2020,1,669.7540910520981,10,,,4136.767334053034,,,,,
1096,1616,US13017,GEORGIA,BEN HILL,2020,1,669.7540910520981,11,,,4136.767334053034,,,,,
1097,1617,US13017,GEORGIA,BEN HILL,2019,2,669.7540910520981,3,,,5312.4801553102125,,16501.710045268574,,,
1098,1618,US13017,GEORGIA,BEN HILL,2019,2,669.7540910520981,4,,,5312.4801553102125,,16501.710045268574,,,
1099,1619,US13017,GEORGIA,BEN HILL,2019,2,669.7540910520981,5,,,5312.4801553102125,,16501.710045268574,,,
1100,1620,US13017,GEORGIA,BEN HILL,2019,2,669.7540910520981,6,,,5312.4801553102125,,16501.710045268574,,,
1101,1621,US13017,GEORGIA,BEN HILL,2019,2,669.7540910520981,7,,,5312.4801553102125,,16501.710045268574,,,
1102,1622,US13017,GEORGIA,BEN HILL,2019,2,669.7540910520981,8,,,5312.4801553102125,,16501.710045268574,,,
1103,1623,US13017,GEORGIA,BEN HILL,2019,2,669.7540910520981,9,,,5312.4801553102125,,16501.710045268574,,,
1104,1624,US13017,GEORGIA,BEN HILL,2019,2,669.7540910520981,10,,,5312.4801553102125,,16501.710045268574,,,
1105,1625,US13017,GEORGIA,BEN HILL,2019,2,669.7540910520981,11,,,5312.4801553102125,,16501.710045268574,,,
1106,1626,US21145,KENTUCKY,MCCRACKEN,2022,1,690.0868468357195,3,,,,,,,,9552.666672714571
1107,1627,US21145,KENTUCKY,MCCRACKEN,2022,1,690.0868468357195,4,,,,,,,,9552.666672714571
1108,1628,US21145,KENTUCKY,MCCRACKEN,2022,1,690.0868468357195,5,,,,,,,,9552.666672714571
1109,1629,US21145,KENTUCKY,MCCRACKEN,2022,1,690.0868468357195,6,,,,,,,,9552.666672714571
1110,1630,US21145,KENTUCKY,MCCRACKEN,2022,1,690.0868468357195,7,,,,,,,,9552.666672714571
1111,1631,US21145,KENTUCKY,MCCRACKEN,2022,1,690.0868468357195,8,,,,,,,,9552.666672714571
1112,1632,US21145,KENTUCKY,MCCRACKEN,2022,1,690.0868468357195,9,,,,,,,,9552.666672714571
1113,1633,US21145,KENTUCKY,MCCRACKEN,2022,1,690.0868468357195,10,,,,,,,,9552.666672714571
1114,1634,US21145,KENTUCKY,MCCRACKEN,2022,1,690.0868468357195,11,,,,,,,,9552.666672714571
1115,1635,US21145,KENTUCKY,MCCRACKEN,2019,1,690.0868468357195,3,,,,,,,,9362.157650751604
1116,1636,US21145,KENTUCKY,MCCRACKEN,2019,1,690.0868468357195,4,,,,,,,,9362.157650751604
1117,1637,US21145,KENTUCKY,MCCRACKEN,2019,1,690.0868468357195,5,,,,,,,,9362.157650751604
1118,1638,US21145,KENTUCKY,MCCRACKEN,2019,1,690.0868468357195,6,,,,,,,,9362.157650751604
1119,1639,US21145,KENTUCKY,MCCRACKEN,2019,1,690.0868468357195,7,,,,,,,,9362.157650751604
1120,1640,US21145,KENTUCKY,MCCRACKEN,2019,1,690.0868468357195,8,,,,,,,,9362.157650751604
1121,1641,US21145,KENTUCKY,MCCRACKEN,2019,1,690.0868468357195,9,,,,,,,,9362.157650751604
1122,1642,US21145,KENTUCKY,MCCRACKEN,2019,1,690.0868468357195,10,,,,,,,,9362.157650751604
1123,1643,US21145,KENTUCKY,MCCRACKEN,2019,1,690.0868468357195,11,,,,,,,,9362.157650751604
1124,1680,US48119,TEXAS,DELTA,2021,1,723.5189165613667,3,,,,,,,,14560.332392884036
1125,1681,US48119,TEXAS,DELTA,2021,1,723.5189165613667,4,,,,,,,,14560.332392884036
1126,1682,US48119,TEXAS,DELTA,2021,1,723.5189165613667,5,,,,,,,,14560.332392884036
1127,1683,US48119,TEXAS,DELTA,2021,1,723.5189165613667,6,,,,,,,,14560.332392884036
1128,1684,US48119,TEXAS,DELTA,2021,1,723.5189165613667,7,,,,,,,,14560.332392884036
1129,1685,US48119,TEXAS,DELTA,2021,1,723.5189165613667,8,,,,,,,,14560.332392884036
1130,1686,US48119,TEXAS,DELTA,2021,1,723.5189165613667,9,,,,,,,,14560.332392884036
1131,1687,US48119,TEXAS,DELTA,2021,1,723.5189165613667,10,,,,,,,,14560.332392884036
1132,1688,US48119,TEXAS,DELTA,2021,1,723.5189165613667,11,,,,,,,,14560.332392884036
1133,1689,US48119,TEXAS,DELTA,2022,1,723.5189165613667,3,,,,,,,,10369.133909698725
1134,1690,US48119,TEXAS,DELTA,2022,1,723.5189165613667,4,,,,,,,,10369.133909698725
1135,1691,US48119,TEXAS,DELTA,2022,1,723.5189165613667,5,,,,,,,,10369.133909698725
1136,1692,US48119,TEXAS,DELTA,2022,1,723.5189165613667,6,,,,,,,,10369.133909698725
1137,1693,US48119,TEXAS,DELTA,2022,1,723.5189165613667,7,,,,,,,,10369.133909698725
1138,1694,US48119,TEXAS,DELTA,2022,1,723.5189165613667,8,,,,,,,,10369.133909698725
1139,1695,US48119,TEXAS,DELTA,2022,1,723.5189165613667,9,,,,,,,,10369.133909698725
1140,1696,US48119,TEXAS,DELTA,2022,1,723.5189165613667,10,,,,,,,,10369.133909698725
1141,1697,US48119,TEXAS,DELTA,2022,1,723.5189165613667,11,,,,,,,,10369.133909698725
1142,1698,US48119,TEXAS,DELTA,2019,1,723.5189165613667,3,,,,,,,,4626.647676243525
1143,1699,US48119,TEXAS,DELTA,2019,1,723.5189165613667,4,,,,,,,,4626.647676243525
1144,1700,US48119,TEXAS,DELTA,2019,1,723.5189165613667,5,,,,,,,,4626.647676243525
1145,1701,US48119,TEXAS,DELTA,2019,1,723.5189165613667,6,,,,,,,,4626.647676243525
1146,1702,US48119,TEXAS,DELTA,2019,1,723.5189165613667,7,,,,,,,,4626.647676243525
1147,1703,US48119,TEXAS,DELTA,2019,1,723.5189165613667,8,,,,,,,,4626.647676243525
1148,1704,US48119,TEXAS,DELTA,2019,1,723.5189165613667,9,,,,,,,,4626.647676243525
1149,1705,US48119,TEXAS,DELTA,2019,1,723.5189165613667,10,,,,,,,,4626.647676243525
1150,1706,US48119,TEXAS,DELTA,2019,1,723.5189165613667,11,,,,,,,,4626.647676243525
1151,1707,US17013,ILLINOIS,CALHOUN,2024,1,734.8689836628596,3,,,,,,,,
1152,1708,US17013,ILLINOIS,CALHOUN,2024,1,734.8689836628596,4,,,,,,,,
1153,1709,US17013,ILLINOIS,CALHOUN,2024,1,734.8689836628596,5,,,,,,,,
1154,1710,US17013,ILLINOIS,CALHOUN,2024,1,734.8689836628596,6,,,,,,,,
1155,1711,US17013,ILLINOIS,CALHOUN,2024,1,734.8689836628596,7,,,,,,,,
1156,1712,US17013,ILLINOIS,CALHOUN,2024,1,734.8689836628596,8,,,,,,,,
1157,1713,US17013,ILLINOIS,CALHOUN,2024,1,734.8689836628596,9,,,,,,,,
1158,1714,US17013,ILLINOIS,CALHOUN,2024,1,734.8689836628596,10,,,,,,,,
1159,1715,US17013,ILLINOIS,CALHOUN,2024,1,734.8689836628596,11,,,,,,,,
1160,1716,US51065,VIRGINIA,FLUVANNA,2023,1,737.917303790729,3,,,,,,,,182.3443495931272
1161,1717,US51065,VIRGINIA,FLUVANNA,2023,1,737.917303790729,4,,,,,,,,182.3443495931272
1162,1718,US51065,VIRGINIA,FLUVANNA,2023,1,737.917303790729,5,,,,,,,,182.3443495931272
1163,1719,US51065,VIRGINIA,FLUVANNA,2023,1,737.917303790729,6,,,,,,,,182.3443495931272
1164,1720,US51065,VIRGINIA,FLUVANNA,2023,1,737.917303790729,7,,,,,,,,182.3443495931272
1165,1721,US51065,VIRGINIA,FLUVANNA,2023,1,737.917303790729,8,,,,,,,,182.3443495931272
1166,1722,US51065,VIRGINIA,FLUVANNA,2023,1,737.917303790729,9,,,,,,,,182.3443495931272
1167,1723,US51065,VIRGINIA,FLUVANNA,2023,1,737.917303790729,10,,,,,,,,182.3443495931272
1168,1724,US51065,VIRGINIA,FLUVANNA,2023,1,737.917303790729,11,,,,,,,,182.3443495931272
1169,1725,US13287,GEORGIA,TURNER,2024,2,738.3641349460219,3,,,8099.354990882783,,32903.629650461306,,,
1170,1726,US13287,GEORGIA,TURNER,2024,2,738.3641349460219,4,,,8099.354990882783,,32903.629650461306,,,
1171,1727,US13287,GEORGIA,TURNER,2024,2,738.3641349460219,5,,,8099.354990882783,,32903.629650461306,,,
1172,1728,US13287,GEORGIA,TURNER,2024,2,738.3641349460219,6,,,8099.354990882783,,32903.629650461306,,,
1173,1729,US13287,GEORGIA,TURNER,2024,2,738.3641349460219,7,,,8099.354990882783,,32903.629650461306,,,
1174,1730,US13287,GEORGIA,TURNER,2024,2,738.3641349460219,8,,,8099.354990882783,,32903.629650461306,,,
1175,1731,US13287,GEORGIA,TURNER,2024,2,738.3641349460219,9,,,8099.354990882783,,32903.629650461306,,,
1176,1732,US13287,GEORGIA,TURNER,2024,2,738.3641349460219,10,,,8099.354990882783,,32903.629650461306,,,
1177,1733,US13287,GEORGIA,TURNER,2024,2,738.3641349460219,11,,,8099.354990882783,,32903.629650461306,,,
